time,id,boll_num,money,first,second
8/26/2007,2007099,03  04  14  27  31  33  05,115727006,5  (沪 鄂 粤 渝..),61
8/23/2007,2007098,02  03  05  11  19  20  12,103284906,3  (苏 粤 渝),45
8/21/2007,2007097,04  08  13  18  26  30  11,99828090,12  (冀 辽 黑 苏..),48
8/19/2007,2007096,09  10  20  22  30  32  08,116298698,2  (京 粤),31
8/16/2007,2007095,01  06  08  18  29  32  07,101322650,4  (豫 粤 川),54
8/14/2007,2007094,03  05  18  19  24  32  02,100279716,3  (津 浙 鲁),41
8/12/2007,2007093,05  10  13  15  19  29  02,115267274,1  (冀),142
8/9/2007,2007092,14  18  22  23  24  33  09,100547190,1  (沪),33
8/7/2007,2007091,02  11  17  30  31  32  07,98640430,2  (粤 深圳),25
8/5/2007,2007090,05  11  13  27  30  31  02,114857394,1  (晋),49
8/2/2007,2007089,03  07  08  15  19  28  03,99074148,11  (冀 辽 吉 黑..),102
7/26/2007,2007086,05  08  14  22  27  29  16,102347618,3  (辽 闽 渝),67
7/24/2007,2007085,02  12  17  19  29  30  12,101375038,4  (浙 豫 粤 宁),48
7/22/2007,2007084,06  10  12  14  20  27  10,117091964,4  (京 沪 苏 陕),29
7/19/2007,2007083,11  14  18  20  21  26  05,100264804,5  (京 苏 赣 宁),37
7/17/2007,2007082,05  15  17  18  25  32  15,101473624,7  (冀 吉 苏 鲁..),46
7/15/2007,2007081,09  14  15  19  24  33  13,120651274,5  (沪 浙 湘 粤),58
7/12/2007,2007080,01  08  16  18  19  29  04,105252328,7  (京 辽 沪 苏..),125
7/10/2007,2007079,03  04  14  20  21  25  14,103249956,1  (吉),41
7/8/2007,2007078,04  06  07  23  25  32  01,121749606,3  (吉 苏 豫),23
7/5/2007,2007077,06  08  14  21  28  29  02,107569632,2  (鲁 川),68
7/3/2007,2007076,06  12  15  16  20  31  02,106329426,0,29
7/1/2007,2007075,13  16  17  22  30  32  03,125477334,2  (粤),34
6/28/2007,2007074,08  13  15  25  27  28  03,108638452,5  (蒙 沪 苏 浙..),47
6/26/2007,2007073,05  09  11  19  28  31  02,109359702,4  (辽 沪 苏 川),55
6/24/2007,2007072,02  04  08  13  14  33  16,131085768,5  (京 辽 赣 粤),40
6/21/2007,2007071,01  06  14  21  30  31  09,116647272,4  (浙 鲁),37
6/19/2007,2007070,06  08  15  17  18  30  12,114811644,4  (晋 浙 湘),54
6/17/2007,2007069,03  04  11  12  14  32  12,137143568,4  (辽 皖 鄂 甘),17
6/10/2007,2007066,05  11  16  24  32  33  08,122787844,1  (粤),49
6/7/2007,2007065,04  07  19  21  25  31  07,106720024,6  (浙 豫 鄂 粤),69
6/5/2007,2007064,02  06  09  16  21  23  16,107504678,1  (京),23
6/3/2007,2007063,10  15  17  24  26  28  12,124445210,3  (鲁 粤),48
5/31/2007,2007062,08  17  20  29  30  33  09,106979026,2  (京 皖),30
5/29/2007,2007061,01  06  07  11  20  23  05,107509478,0,25
5/27/2007,2007060,01  02  08  16  19  29  05,122877416,1  (赣),42
5/24/2007,2007059,01  03  04  06  07  29  14,107668468,0,12
5/22/2007,2007058,07  08  10  13  25  27  07,106118326,6  (京 辽 沪 鄂..),85
5/20/2007,2007057,05  11  18  19  20  21  09,125193540,3  (京 粤),27
5/17/2007,2007056,14  17  21  29  31  32  12,111070368,1  (津),26
5/15/2007,2007055,02  06  11  22  28  29  02,109364728,2  (辽 鲁),66
5/13/2007,2007054,01  03  16  18  23  28  05,126641628,1  (黑),35
5/10/2007,2007053,10  13  16  17  18  27  11,109175190,2  (辽 宁),19
5/8/2007,2007052,02  03  07  08  26  29  07,107460952,2  (浙 闽),25
5/6/2007,2007051,03  14  16  26  27  33  13,128364720,6  (沪 浙 湘 桂..),30
5/3/2007,2007050,01  05  08  13  18  25  02,105495070,3  (沪 渝),87
5/1/2007,2007049,04  14  18  19  31  33  02,109032730,2  (沪 滇),39
